name,m_sin_i__jupiter,axis_semi_major__au,period_orbital__day,eccenricity_orbital,w__deg,periastron_time__jd,velocity_semiaplitude__ms,reference_orbit,reference_first
KOI 3091.01,,0.1321,17.067644,0.0,,,,,
KOI 3095.01,,0.0451,3.42390809,0.0,,,,,
KOI 308.01,,0.2178,35.5969684,0.0,,,,,
KOI 3019.01,,0.0504,4.17939037,0.0,,,,,
KOI 3020.01,,0.1033,10.919265300000001,0.0,,,,,
KOI 3022.01,,0.0385,2.76263737,0.0,,,,,
KOI 314.01,,0.0896,13.78109471,0.0,,,,,
KOI 314.02,,0.1264,23.08902241,0.0,,,,,
KOI 373.01,,0.4878,135.1879934,0.0,,,,,
KOI 375.01,,2.0091,988.8811177000001,0.0,,,,,
KOI 3022.02,,0.0576,5.05368985,0.0,,,,,
KOI 3105.01,,0.0453,4.21223579,0.0,,,,,
KOI 315.01,,0.1916,35.58349688,0.0,,,,,
KOI 316.03,,0.0744,7.305706326,0.0,,,,,
KOI 64.01,,0.033,1.9510822190000001,0.0,,,,,
KOI 379.02,,0.1728,23.1375919,0.0,,,,,
KOI 3027.01,,0.0615,6.07032548,0.0,,,,,
KOI 3029.01,,0.1325,18.976328600000002,0.0,,,,,
KOI 3029.02,,0.0639,6.34724702,0.0,,,,,
KOI 3108.01,,0.0738,7.36272124,0.0,,,,,
KOI 3111.01,,0.094,10.76800074,0.0,,,,,
KOI 3111.02,,0.0512,4.32848303,0.0,,,,,
KOI 319.01,,0.2668,46.15119482,0.0,,,,,
KOI 5.01,,0.059000000000000004,4.780327581,0.0,,,,,
KOI 3031.01,,0.0746,7.64809462,0.0,,,,,
KOI 3034.01,,0.1522,31.0209175,0.0,,,,,
KOI 3112.01,,0.031,2.118893997,0.0,,,,,
KOI 3114.01,,0.0762,7.49133777,0.0,,,,,
KOI 3037.01,,0.0592,5.465417400000001,0.0,,,,,
KOI 3117.01,,0.0643,6.06664931,0.0,,,,,
KOI 3119.01,,0.0204,2.184437698,0.0,,,,,
KOI 3123.01,,0.1228,15.2311195,0.0,,,,,
KOI 388.01,,0.0674,6.14955931,0.0,,,,,
KOI 3040.01,,0.0562,4.8099878,0.0,,,,,
KOI 3041.01,,0.0582,5.08288076,0.0,,,,,
KOI 3042.01,,0.1964,31.0259489,0.0,,,,,
KOI 3043.01,,0.0437,3.08942807,0.0,,,,,
KOI 3045.01,,0.2529,44.8702042,0.0,,,,,
KOI 3128.01,,0.1651,21.236002399999997,0.0,,,,,
KOI 396.01,,0.1167,14.591504450999999,0.0,,,,,
KOI 3048.01,,0.0529,4.73292061,0.0,,,,,
KOI 3050.01,,0.0219,1.242639742,0.0,,,,,
KOI 3130.01,,0.1076,14.863849599999998,0.0,,,,,
KOI 3130.02,,0.0565,5.65245733,0.0,,,,,
KOI 3132.01,,0.0138,0.5366503189999999,0.0,,,,,
KOI 2970.01,,0.0563,4.82051088,0.0,,,,,
KOI 2971.01,,0.0718,6.09595681,0.0,,,,,
KOI 2972.01,,0.1122,13.2511214,0.0,,,,,
KOI 3051.01,,0.0998,11.682369,0.0,,,,,
KOI 3052.01,,0.0876,10.12956201,0.0,,,,,
KOI 3052.02,,0.1169,15.611223800000001,0.0,,,,,
KOI 3136.01,,0.0306,2.39161966,0.0,,,,,
KOI 3140.01,,0.0536,5.68879083,0.0,,,,,
KOI 2976.01,,0.1348,21.61313362,0.0,,,,,
KOI 3142.01,,0.1975,27.9430245,0.0,,,,,
KOI 3145.01,,0.0486,4.53702121,0.0,,,,,
KOI 3145.02,,0.0175,0.9773114890000001,0.0,,,,,
KOI 341.01,,0.0699,7.170710381,0.0,,,,,
KOI 341.02,,0.0527,4.699652821,0.0,,,,,
KOI 280.01,,0.1025,11.87290814,0.0,,,,,
KOI 2982.01,,0.0473,4.0223109,0.0,,,,,
KOI 3061.01,,0.0689,7.32851947,0.0,,,,,
KOI 3065.01,,0.0171,0.8963822690000001,0.0,,,,,
KOI 288.01,,0.1047,10.27532513,0.0,,,,,
KOI 289.01,,0.1722,26.62941953,0.0,,,,,
KOI 2984.01,,0.1077,11.45541896,0.0,,,,,
KOI 3429.04,,0.2415,44.433726,0.0,,,,,
KOI 2989.01,,0.0633,6.33125228,0.0,,,,,
KOI 3066.01,,0.1546,24.2204192,0.0,,,,,
KOI 3068.01,,0.0441,3.91679553,0.0,,,,,
KOI 3069.01,,0.2421,43.1024434,0.0,,,,,
KOI 2243.03,,0.2099,31.445270899999997,0.0,,,,,
KOI 349.01,,0.1137,14.38682567,0.0,,,,,
KOI 2924.02,,0.0765,8.85686712,0.0,,,,,
KOI 350.01,,0.1072,12.99065074,0.0,,,,,
KOI 42.01,,0.1424,17.83367834,0.0,,,,,
KOI 2992.01,,0.3099,82.65951740000001,0.0,,,,,
KOI 3072.01,,0.1499,24.336702600000002,0.0,,,,,
KOI 3073.01,,0.0725,7.40985182,0.0,,,,,
KOI 2263.03,,0.1274,15.5943758,0.0,,,,,
KOI 2926.05,,0.2966,75.731195,0.0,,,,,
KOI 353.01,,0.5859,152.1060435,0.0,,,,,
KOI 353.02,,0.2014,30.6528935,0.0,,,,,
KOI 3075.01,,0.0522,4.76559056,0.0,,,,,
KOI 3078.01,,0.042,2.98618134,0.0,,,,,
KOI 2264.02,,0.0716,7.25101997,0.0,,,,,
KOI 298.02,,0.2694,57.3840375,0.0,,,,,
KOI 354.02,,0.0761,7.37867551,0.0,,,,,
KOI 4146.02,,0.0341,2.5738437000000003,0.0,,,,,
KOI 282.01,,0.1754,27.50871575,0.0,,,,,
KOI 1236.04,,0.439,98.353149,0.0,,,,,
KOI 3083.01,,0.0958,10.18318233,0.0,,,,,
KOI 3083.02,,0.0691,6.2321233,0.0,,,,,
KOI 3083.03,,0.0836,8.2942929,0.0,,,,,
KOI 521.01,,0.0918,10.161023528,0.0,,,,,
KOI 522.01,,0.1049,12.82993461,0.0,,,,,
KOI 577.01,,0.2122,39.6766071,0.0,,,,,
KOI 422.01,,1.6988,809.0141881,0.0,,,,,
KOI 2298.03,,0.0291,2.47240869,0.0,,,,,
KOI 524.01,,0.0519,4.592393816,0.0,,,,,
KOI 525.01,,0.098,11.53029332,0.0,,,,,
KOI 3091.02,,0.0791,7.9069765,0.0,,,,,
KOI 4288.04,,0.1148,13.9509565,0.0,,,,,
KOI 426.01,,0.1261,16.30141333,0.0,,,,,
KOI 427.01,,0.1575,24.61480613,0.0,,,,,
KOI 531.01,,0.0397,3.6874698319999997,0.0,,,,,
KOI 92.01,,0.3192,65.7045275,0.0,,,,,
KOI 4260.04,,0.3576,84.799829,0.0,,,,,
KOI 430.02,,0.0741,9.340538,0.0,,,,,
KOI 317.02,,0.1096,11.505879,0.0,,,,,
KOI 533.02,,0.0426,3.52467888,0.0,,,,,
KOI 490.02,,1.86,1071.232624,0.0,,,,,
KOI 94.01,,0.1607,22.342964828000003,0.0,,,,,
KOI 435.02,,1.8164,934.09418462,0.0,,,,,
KOI 436.01,,0.6632,199.83920527,0.0,,,,,
KOI 437.01,,0.1084,15.84132627,0.0,,,,,
KOI 490.04,,0.1387,21.803708,0.0,,,,,
KOI 599.01,,0.0683,6.45442931,0.0,,,,,
KOI 1613.03,,0.1459,20.605501,0.0,,,,,
KOI 2593.02,,0.0947,9.5539134,0.0,,,,,
KOI 3209.02,,0.0812,6.77067637,0.0,,,,,
KOI 787.03,,0.0138,0.5893769520000001,0.0,,,,,
KOI 592.01,,0.2249,39.7529915,0.0,,,,,
KOI 1815.02,,0.0281,1.74610057,0.0,,,,,
KOI 593.03,,0.2749,51.067435499999995,0.0,,,,,
KOI 94.02,,0.0967,10.423677439,0.0,,,,,
KOI 501.01,,0.1677,24.7962801,0.0,,,,,
KOI 3226.02,,0.0786,6.93650854,0.0,,,,,
KOI 601.02,,0.1021,11.67894236,0.0,,,,,
KOI 929.02,,0.0413,2.85188338,0.0,,,,,
KOI 94.03,,0.2906,54.31996151,0.0,,,,,
KOI 1910.02,,0.1274,18.3848331,0.0,,,,,
KOI 2678.02,,0.0319,2.2165904999999997,0.0,,,,,
KOI 554.01,,0.0485,3.65849707,0.0,,,,,
KOI 555.02,,0.3576,86.49437040000001,0.0,,,,,
KOI 1942.02,,0.0337,2.4337034980000003,0.0,,,,,
KOI 2871.04,,0.0766,7.9788198,0.0,,,,,
KOI 82.04,,0.067,7.07136119,0.0,,,,,
KOI 331.02,,0.0952,10.52286678,0.0,,,,,
KOI 558.01,,0.0819,9.17858526,0.0,,,,,
KOI 458.01,,0.4274,53.71798494,0.0,,,,,
KOI 75.01,,0.4785,105.88176670000001,0.0,,,,,
KOI 1083.02,,0.0529,4.57797412,0.0,,,,,
KOI 2174.04,,0.0354,3.01609637,0.0,,,,,
KOI 2906.03,,0.1597,21.942431600000003,0.0,,,,,
KOI 7624.01,,1.1069,330.02500200000003,0.0,,,,,
KOI 466.01,,0.0902,9.391039263,0.0,,,,,
KOI 76.01,,0.4212,77.4794704,0.0,,,,,
KOI 4773.02,,0.0978,11.1438086,0.0,,,,,
KOI 4846.02,,0.1971,32.526674,0.0,,,,,
KOI 469.01,,0.0961,10.32906563,0.0,,,,,
KOI 89.02,,0.7584,207.5829306,0.0,,,,,
KOI 415.01,,0.5778,166.7876551,0.0,,,,,
KOI 4896.02,,0.2637,49.537365,0.0,,,,,
KOI 473.01,,0.1043,12.70636123,0.0,,,,,
KOI 474.03,,0.4025,94.886902,0.0,,,,,
KOI 4838.03,,0.1409,24.0721647,0.0,,,,,
KOI 417.01,,0.1396,19.193103549,0.0,,,,,
KOI 5007.02,,0.3828,80.881757,0.0,,,,,
KOI 80.01,,0.1097,9.250572762000001,0.0,,,,,
KOI 728.01,,0.0768,7.189379172000001,0.0,,,,,
KOI 7628.01,,0.0264,1.8134378,0.0,,,,,
KOI 682.01,,1.3457,562.1725914,0.0,,,,,
KOI 683.01,,0.8423,278.12439789999996,0.0,,,,,
KOI 684.01,,0.0509,4.034914368,0.0,,,,,
KOI 686.01,,0.2674,52.513548727,0.0,,,,,
KOI 687.01,,0.053,4.17838675,0.0,,,,,
KOI 7630.01,,0.1025,16.2982201,0.0,,,,,
KOI 99.01,,2.9456,2190.7010353,0.0,,,,,
KOI 635.01,,0.1302,16.71987303,0.0,,,,,
KOI 547.03,,0.0983,12.3860474,0.0,,,,,
KOI 691.01,,0.1827,29.66631669,0.0,,,,,
KOI 732.02,,0.0441,3.29534567,0.0,,,,,
KOI 732.03,,0.0602,5.25449393,0.0,,,,,
KOI 548.02,,0.0676,6.079945700000001,0.0,,,,,
KOI 734.02,,0.3335,70.2780911,0.0,,,,,
KOI 100.01,,0.106,9.9664004,0.0,,,,,
KOI 641.01,,0.1036,14.85185526,0.0,,,,,
KOI 7378.02,,0.2472,56.391062,0.0,,,,,
KOI 735.01,,0.1362,22.34213536,0.0,,,,,
KOI 645.02,,0.1618,23.783209699999997,0.0,,,,,
KOI 648.01,,0.109,10.47490332,0.0,,,,,
KOI 4388.02,,0.3428,61.858947,0.0,,,,,
KOI 102.01,,0.0286,1.73513619,0.0,,,,,
KOI 650.01,,0.1006,11.95474513,0.0,,,,,
KOI 704.01,,0.1306,18.39629744,0.0,,,,,
KOI 102.02,,0.0504,4.06844957,0.0,,,,,
KOI 4577.02,,0.0403,3.07365139,0.0,,,,,
KOI 7621.01,,0.7891,275.07365,0.0,,,,,
KOI 4622.02,,0.0444,4.50158249,0.0,,,,,
KOI 605.02,,0.048,5.06546874,0.0,,,,,
KOI 607.01,,0.0641,5.89399142,0.0,,,,,
KOI 103.01,,0.1159,14.91095177,0.0,,,,,
KOI 4692.02,,0.0731,7.6720844,0.0,,,,,
KOI 611.01,,0.0448,3.2516590869999997,0.0,,,,,
KOI 94.04,,0.0488,3.7431667330000002,0.0,,,,,
KOI 4700.02,,0.3052,66.47762,0.0,,,,,
KOI 716.01,,0.1743,26.89316101,0.0,,,,,
KOI 7636.01,,0.0145,0.702739679,0.0,,,,,
KOI 111.01,,0.0964,11.427550984000002,0.0,,,,,
KOI 620.02,,0.5121,130.17802962,0.0,,,,,
KOI 621.01,,0.1165,17.761998411,0.0,,,,,
KOI 622.01,,0.6167,155.042265,0.0,,,,,
KOI 7638.01,,0.1767,25.0032023,0.0,,,,,
KOI 7634.01,,0.3768,80.84069000000001,0.0,,,,,
KOI 7635.01,,0.3025,60.458443,0.0,,,,,
KOI 626.02,,0.0788,8.0292018,0.0,,,,,
KOI 4066.01,,0.5548,126.55718999999999,0.0,,,,,
KOI 4136.01,,0.0348,2.41750021,0.0,,,,,
KOI 4136.02,,0.049,4.03357434,0.0,,,,,
KOI 2220.04,,0.0767,7.66462913,0.0,,,,,
KOI 4067.01,,0.0943,9.6887216,0.0,,,,,
KOI 4069.01,,0.0938,13.06243545,0.0,,,,,
KOI 4144.01,,0.0122,0.48765627799999994,0.0,,,,,
KOI 4145.01,,0.0426,3.25424652,0.0,,,,,
KOI 2220.05,,0.0984,11.9294568,0.0,,,,,
KOI 4149.01,,0.0952,9.54699216,0.0,,,,,
KOI 4149.02,,0.127,14.708641,0.0,,,,,
KOI 4150.01,,0.2054,31.335109399999997,0.0,,,,,
KOI 4156.01,,0.0571,4.85018974,0.0,,,,,
KOI 4157.01,,0.0511,3.82315697,0.0,,,,,
KOI 255.02,,0.0903,13.6032081,0.0,,,,,
KOI 4166.01,,0.0918,9.84262076,0.0,,,,,
KOI 4021.01,,0.0783,7.23531329,0.0,,,,,
KOI 4152.01,,0.3686,64.1862264,0.0,,,,,
KOI 4153.01,,0.0516,4.62602867,0.0,,,,,
KOI 2303.02,,0.0928,8.93484887,0.0,,,,,
KOI 4021.02,,0.0606,4.93211932,0.0,,,,,
KOI 4022.01,,0.0595,4.85819429,0.0,,,,,
KOI 7644.01,,0.0423,3.39904814,0.0,,,,,
KOI 2250.02,,0.0133,0.626281766,0.0,,,,,
KOI 7648.01,,0.0203,1.183505016,0.0,,,,,
KOI 4097.01,,0.0334,2.790643481,0.0,,,,,
KOI 2357.02,,0.1246,15.9042402,0.0,,,,,
KOI 2193.02,,0.0436,4.16288745,0.0,,,,,
KOI 4097.02,,0.0456,4.44902309,0.0,,,,,
KOI 4098.01,,0.0222,1.121733366,0.0,,,,,
KOI 4099.01,,0.0525,4.95060632,0.0,,,,,
KOI 7641.01,,0.0456,3.79437277,0.0,,,,,
KOI 4105.01,,1.0229,363.41165,0.0,,,,,
KOI 2257.02,,0.2832,59.284064,0.0,,,,,
KOI 4037.01,,0.7429,215.956008,0.0,,,,,
KOI 7645.01,,0.0278,2.00870696,0.0,,,,,
KOI 4109.01,,0.0145,0.655939788,0.0,,,,,
KOI 4120.01,,0.4667,110.46174599999999,0.0,,,,,
KOI 4123.01,,0.2464,44.6226725,0.0,,,,,
KOI 4053.01,,0.0245,1.41975831,0.0,,,,,
KOI 4054.01,,0.5608,169.135056,0.0,,,,,
KOI 4056.01,,0.0463,3.951383138,0.0,,,,,
KOI 7673.01,,0.3625,80.76989300000001,0.0,,,,,
KOI 4060.01,,0.7193,225.26212999999998,0.0,,,,,
KOI 4129.01,,0.0322,2.31482311,0.0,,,,,
KOI 4341.01,,0.0973,10.778313,0.0,,,,,
KOI 4343.01,,0.1724,27.210680699999998,0.0,,,,,
KOI 4345.01,,0.0484,4.32710895,0.0,,,,,
KOI 2859.04,,0.0351,2.90512019,0.0,,,,,
KOI 4409.01,,0.11699999999999999,14.265154500000001,0.0,,,,,
KOI 4410.01,,0.0581,5.04404366,0.0,,,,,
KOI 4205.01,,0.0219,1.166960319,0.0,,,,,
KOI 4207.01,,0.0125,0.701944362,0.0,,,,,
KOI 4208.01,,0.037000000000000005,3.05772668,0.0,,,,,
KOI 4209.01,,0.0828,9.9092109,0.0,,,,,
KOI 4346.01,,0.0638,6.39269778,0.0,,,,,
KOI 2585.03,,0.0751,7.87845756,0.0,,,,,
KOI 2433.04,,0.1891,27.9040511,0.0,,,,,
KOI 4351.01,,0.0124,0.644322147,0.0,,,,,
KOI 4353.01,,0.1331,17.8075656,0.0,,,,,
KOI 4418.01,,0.9462,333.03842000000003,0.0,,,,,
KOI 2949.02,,0.0475,3.75030469,0.0,,,,,
KOI 4419.01,,0.0065,0.259819659,0.0,,,,,
KOI 4421.01,,0.0569,4.72693131,0.0,,,,,
KOI 4212.02,,0.0948,10.0989634,0.0,,,,,
KOI 4287.01,,0.1149,13.12297275,0.0,,,,,
KOI 2590.02,,0.1711,22.7909233,0.0,,,,,
KOI 4357.01,,0.0146,0.681180633,0.0,,,,,
KOI 4426.01,,1.0352,369.13236,0.0,,,,,
KOI 4288.02,,0.0862,9.08745206,0.0,,,,,
KOI 4358.01,,0.4483,106.957467,0.0,,,,,
KOI 4361.01,,0.3378,75.87813440000001,0.0,,,,,
KOI 4428.01,,0.1037,13.00291716,0.0,,,,,
KOI 2972.02,,0.2422,42.029229799999996,0.0,,,,,
KOI 4430.01,,0.0119,0.505111993,0.0,,,,,
KOI 4296.01,,0.0333,2.49385348,0.0,,,,,
KOI 4363.01,,0.1291,18.22211768,0.0,,,,,
KOI 2722.05,,0.1278,16.5340022,0.0,,,,,
KOI 4442.01,,0.1235,13.9482197,0.0,,,,,
KOI 4443.01,,0.0678,5.67577999,0.0,,,,,
KOI 4226.01,,0.2835,49.564693,0.0,,,,,
KOI 4298.01,,0.0447,2.89494709,0.0,,,,,
KOI 4366.01,,0.0151,0.762950224,0.0,,,,,
KOI 4367.01,,0.6757,170.995748,0.0,,,,,
KOI 4431.01,,0.1465,19.5650801,0.0,,,,,
KOI 4302.01,,0.0622,5.53312006,0.0,,,,,
KOI 4303.01,,0.6577,200.721168,0.0,,,,,
KOI 4372.01,,0.0607,6.24564633,0.0,,,,,
KOI 4435.01,,0.0983,10.8614163,0.0,,,,,
KOI 3004.02,,0.0747,7.03965141,0.0,,,,,
KOI 7662.01,,0.0652,4.72519164,0.0,,,,,
KOI 4235.01,,0.3301,66.6434565,0.0,,,,,
KOI 4307.01,,0.6188,160.850075,0.0,,,,,
KOI 612.03,,0.4484,122.0804953,0.0,,,,,
KOI 2563.02,,0.0677,6.2614227,0.0,,,,,
KOI 4374.01,,0.0446,3.70386741,0.0,,,,,
KOI 4377.01,,0.1658,19.875135500000003,0.0,,,,,
KOI 4444.01,,0.0563,5.94373492,0.0,,,,,
KOI 4447.01,,0.0299,2.18660188,0.0,,,,,
KOI 3043.02,,0.0723,7.292989100000001,0.0,,,,,
KOI 4242.01,,0.525,145.78655600000002,0.0,,,,,
KOI 4310.01,,0.0871,10.7769944,0.0,,,,,
KOI 7668.01,,0.0377,2.5093343999999997,0.0,,,,,
KOI 2732.04,,0.1794,24.560710699999998,0.0,,,,,
KOI 4245.01,,0.1786,24.6683831,0.0,,,,,
KOI 4247.01,,0.9902,349.41047000000003,0.0,,,,,
KOI 4318.01,,0.1253,14.8162925,0.0,,,,,
KOI 4382.02,,0.0522,3.98167088,0.0,,,,,
KOI 4385.01,,0.0689,7.2981419999999995,0.0,,,,,
KOI 4386.01,,0.1275,18.501089800000003,0.0,,,,,
KOI 4178.01,,0.0753,7.0160160000000005,0.0,,,,,
KOI 566.03,,0.24,42.068554,0.0,,,,,
KOI 4251.01,,0.0654,6.23968392,0.0,,,,,
KOI 4252.01,,0.1022,15.571412099999998,0.0,,,,,
KOI 2579.02,,0.0473,3.59645081,0.0,,,,,
KOI 4320.01,,0.1435,20.6579443,0.0,,,,,
KOI 4389.01,,0.1186,16.3368863,0.0,,,,,
KOI 4390.01,,0.0304,1.63668262,0.0,,,,,
KOI 2744.02,,0.0981,11.615625,0.0,,,,,
KOI 4184.01,,0.0597,6.08003714,0.0,,,,,
KOI 4185.01,,0.0394,3.035206175,0.0,,,,,
KOI 4253.01,,0.6528,173.2578372,0.0,,,,,
KOI 4257.01,,0.2375,41.6757509,0.0,,,,,
KOI 4323.01,,0.1037,11.49589567,0.0,,,,,
KOI 4325.01,,0.0144,0.609926502,0.0,,,,,
KOI 7670.01,,0.0827,8.4795266,0.0,,,,,
KOI 4391.01,,0.2583,49.4746966,0.0,,,,,
KOI 4393.01,,0.0261,1.62888267,0.0,,,,,
KOI 4395.01,,0.0283,1.9200625869999999,0.0,,,,,
KOI 4188.01,,0.0711,6.96352699,0.0,,,,,
KOI 4259.01,,0.0177,0.909127736,0.0,,,,,
KOI 2579.03,,0.0954,10.30148508,0.0,,,,,
KOI 4329.01,,0.1423,17.8007815,0.0,,,,,
KOI 4331.01,,0.0309,1.7178598409999999,0.0,,,,,
KOI 4398.01,,0.0724,7.3422467000000005,0.0,,,,,
KOI 647.02,,0.078,8.1134681,0.0,,,,,
KOI 2420.02,,0.0595,5.4675514000000005,0.0,,,,,
KOI 4264.01,,0.0174,0.888478095,0.0,,,,,
KOI 4333.01,,0.9158,309.25581,0.0,,,,,
KOI 4334.01,,0.0319,2.44232399,0.0,,,,,
KOI 4399.01,,0.2298,42.1003351,0.0,,,,,
KOI 4403.01,,0.0625,5.88350251,0.0,,,,,
KOI 4198.01,,0.0237,1.182862515,0.0,,,,,
KOI 4267.01,,0.0352,2.20829637,0.0,,,,,
KOI 4269.01,,0.1943,26.656573699999996,0.0,,,,,
KOI 4269.02,,0.0588,4.4408541,0.0,,,,,
KOI 7679.01,,0.0286,1.8679942999999999,0.0,,,,,
KOI 4405.01,,0.0853,8.9172863,0.0,,,,,
KOI 4407.01,,0.0257,1.33807075,0.0,,,,,
KOI 2433.03,,0.3024,56.414831400000004,0.0,,,,,
KOI 4273.01,,0.141,17.3731821,0.0,,,,,
KOI 4274.01,,0.0311,1.97507424,0.0,,,,,
KOI 4691.01,,0.0442,3.3879165,0.0,,,,,
KOI 4480.01,,0.2696,58.7488629,0.0,,,,,
KOI 7685.01,,0.3077,64.740274,0.0,,,,,
KOI 4482.01,,0.0627,5.38299284,0.0,,,,,
KOI 4549.01,,0.0311,2.0481582,0.0,,,,,
KOI 4550.01,,0.4836,140.25194299999998,0.0,,,,,
KOI 4551.01,,0.12,14.7179342,0.0,,,,,
KOI 3179.01,,0.0636,5.99078221,0.0,,,,,
KOI 4625.01,,0.0322,2.440839436,0.0,,,,,
KOI 4694.01,,0.1454,19.2527652,0.0,,,,,
KOI 7680.01,,0.8176,219.20578999999998,0.0,,,,,
KOI 4484.01,,0.0354,2.29794819,0.0,,,,,
KOI 4487.01,,0.0431,3.48754109,0.0,,,,,
KOI 4554.01,,0.0847,8.0772455,0.0,,,,,
KOI 4555.01,,0.9149,364.08733,0.0,,,,,
KOI 4557.01,,0.0647,5.75651958,0.0,,,,,
KOI 4626.01,,0.4127,91.95723000000001,0.0,,,,,
KOI 4627.01,,0.07400000000000001,7.51731745,0.0,,,,,
KOI 4630.01,,0.2558,44.696617700000004,0.0,,,,,
KOI 4698.01,,0.0883,8.5275894,0.0,,,,,
KOI 4699.01,,0.0435,3.07714195,0.0,,,,,
KOI 4700.01,,0.0456,3.83488354,0.0,,,,,
KOI 4558.01,,0.0793,8.8233996,0.0,,,,,
KOI 4632.01,,0.2125,40.0691482,0.0,,,,,
KOI 4633.01,,0.1067,11.693344699999999,0.0,,,,,
KOI 4634.01,,0.0494,4.02745396,0.0,,,,,
KOI 3196.01,,0.0584,4.96061094,0.0,,,,,
KOI 4705.01,,0.0239,1.4733245000000001,0.0,,,,,
KOI 4495.01,,0.065,5.93218209,0.0,,,,,
KOI 4496.01,,0.4268,96.38448299999999,0.0,,,,,
KOI 7681.01,,0.063,6.05552018,0.0,,,,,
KOI 4563.01,,0.2731,54.33358199999999,0.0,,,,,
KOI 3165.01,,0.0527,4.11754421,0.0,,,,,
KOI 4636.01,,0.4945,122.749053,0.0,,,,,
KOI 4637.01,,0.0575,4.37992345,0.0,,,,,
KOI 4709.01,,0.0445,3.70858595,0.0,,,,,
KOI 4710.01,,0.0859,9.452772099999999,0.0,,,,,
KOI 4711.01,,0.0493,4.363831299999999,0.0,,,,,
KOI 4497.01,,0.0675,6.83006228,0.0,,,,,
KOI 4498.01,,0.1319,17.1622587,0.0,,,,,
KOI 4499.01,,0.0578,5.19898615,0.0,,,,,
KOI 4567.01,,0.1182,14.74426,0.0,,,,,
KOI 4570.01,,0.2026,35.017505299999996,0.0,,,,,
KOI 3184.01,,0.0763,7.545922037,0.0,,,,,
KOI 3197.01,,0.1577,22.599501,0.0,,,,,
KOI 4725.01,,0.0735,7.28171395,0.0,,,,,
KOI 4500.02,,0.2323,44.9851885,0.0,,,,,
KOI 4503.01,,0.065,5.89089509,0.0,,,,,
KOI 4504.01,,0.048,4.13029832,0.0,,,,,
KOI 4575.01,,0.735,201.325036,0.0,,,,,
KOI 4643.01,,0.0617,5.59346375,0.0,,,,,
KOI 4644.01,,0.0426,3.44928111,0.0,,,,,
KOI 4647.01,,0.2241,37.904388899999994,0.0,,,,,
KOI 3196.02,,0.0726,6.88297756,0.0,,,,,
KOI 4713.01,,0.0836,8.796316599999999,0.0,,,,,
KOI 4714.01,,0.0301,2.049602348,0.0,,,,,
KOI 4715.01,,0.2582,53.285584,0.0,,,,,
KOI 4716.01,,0.0657,5.894333799999999,0.0,,,,,
KOI 4504.02,,0.0753,8.119342999999999,0.0,,,,,
KOI 4505.01,,0.1356,18.007143799999998,0.0,,,,,
KOI 4506.01,,0.0588,5.60473115,0.0,,,,,
KOI 4508.01,,0.0321,2.49915311,0.0,,,,,
KOI 4577.01,,0.4274,105.997107,0.0,,,,,
KOI 4580.01,,0.0709,6.30432354,0.0,,,,,
KOI 4649.01,,0.0423,3.38419892,0.0,,,,,
KOI 4651.01,,0.0207,1.19260017,0.0,,,,,
KOI 4717.01,,0.6985,216.456055,0.0,,,,,
KOI 4509.01,,0.0856,12.003678,0.0,,,,,
KOI 4581.01,,0.0658,6.0059966,0.0,,,,,
KOI 4582.01,,0.0494,4.22426989,0.0,,,,,
KOI 4583.01,,0.883,330.906041,0.0,,,,,
KOI 3168.01,,0.2841,56.347951699999996,0.0,,,,,
KOI 4653.01,,0.1547,19.9778599,0.0,,,,,
KOI 4655.01,,0.126,17.543847,0.0,,,,,
KOI 4656.01,,0.0528,3.8183717000000006,0.0,,,,,
KOI 4730.01,,0.0838,9.07829171,0.0,,,,,
KOI 7693.01,,0.0669,6.41097179,0.0,,,,,
KOI 4586.01,,0.3708,75.2116373,0.0,,,,,
KOI 4587.01,,0.0666,6.36283414,0.0,,,,,
KOI 4588.01,,0.0802,7.53737498,0.0,,,,,
KOI 4657.01,,0.0714,7.57600886,0.0,,,,,
KOI 4659.01,,0.2301,41.868199600000004,0.0,,,,,
KOI 4661.01,,0.0763,8.61742738,0.0,,,,,
KOI 4451.01,,0.0767,8.8303681,0.0,,,,,
KOI 4452.01,,0.1045,12.85755895,0.0,,,,,
KOI 7685.02,,0.1984,33.502922999999996,0.0,,,,,
KOI 4519.01,,0.6365,148.56887700000001,0.0,,,,,
KOI 4520.01,,0.0888,9.333548599999999,0.0,,,,,
KOI 4590.01,,0.083,9.54060855,0.0,,,,,
KOI 4591.01,,0.0289,1.80926734,0.0,,,,,
KOI 750.02,,0.0533,5.04413987,0.0,,,,,
KOI 7676.01,,0.059000000000000004,5.3694084,0.0,,,,,
KOI 4663.01,,0.0619,5.65690281,0.0,,,,,
KOI 4456.01,,0.0738,7.4299322,0.0,,,,,
KOI 4457.01,,0.3653,79.334347,0.0,,,,,
KOI 4523.01,,0.0627,5.68251605,0.0,,,,,
KOI 4524.01,,0.0783,7.99144696,0.0,,,,,
KOI 4524.02,,0.0536,4.52628739,0.0,,,,,
KOI 4595.01,,0.0122,0.597018404,0.0,,,,,
KOI 4597.01,,0.0531,4.82025124,0.0,,,,,
KOI 4666.01,,0.0984,12.401926300000001,0.0,,,,,
KOI 4667.01,,0.5895,152.823896,0.0,,,,,
KOI 4670.01,,0.0655,6.80899076,0.0,,,,,
